name,id,mean_duration,mean_game,total,game_played
JOEL L'ESPERANCE,8480769,40.084848484848486,12.248148148148148,220.46666666666667,18
JORI LEHTERA,8474627,37.94344473007712,9.11111111111111,246.0,27
MICHAEL STONE,8474628,44.17821782178218,15.935714285714285,223.1,14
DANIEL BRICKLEY,8480771,41.54054054054054,12.808333333333334,51.233333333333334,4
SHELDON REMPAL,8480776,43.1764705882353,8.738095238095239,61.166666666666664,7
MICHAEL HUTCHINSON,8474636,826.9444444444445,55.12962962962963,496.1666666666667,9
RON HAINSEY,8468493,45.13709307657038,20.2559670781893,1640.7333333333333,81
LUKAS RADIL,8480780,41.95272727272727,10.682407407407407,384.56666666666666,36
CHRIS KUNITZ,8470543,40.74698795180723,9.058928571428572,507.3,56
ADAM HENRIQUE,8474641,45.67720090293454,16.451219512195124,1349.0,82
BROOKS ORPIK,8468498,48.35825242718447,15.663207547169812,830.15,53
BRADEN HOLTBY,8474651,912.4732142857143,57.73841807909604,3406.5666666666666,59
JUSTIN WILLIAMS,8468508,47.308710033076075,17.442682926829267,1430.3,82
NIKLAS KRONWALL,8468509,46.2076209086468,19.95506329113924,1576.45,79
QUINN HUGHES,8480800,49.76146788990825,18.08,90.4,5
BRADY TKACHUK,8480801,47.34119278779473,16.02488262910798,1137.7666666666667,71
EVAN BOUCHARD,8480803,46.330357142857146,12.354761904761906,86.48333333333333,7
MATT DONOVAN,8474659,42.23809523809524,7.391666666666667,14.783333333333333,2
ISAC LUNDESTROM,8480806,42.332129963898915,13.02888888888889,195.43333333333334,15
DALE WEISE,8474668,39.81988950276243,11.776797385620915,600.6166666666667,51
TJ BRODIE,8474673,48.83541266794626,21.4710970464135,1696.2166666666667,79
PHIL VARONE,8475321,43.21511627906977,7.907446808510638,371.65,47
FILIP ZADINA,8480821,45.64835164835165,15.385185185185184,138.46666666666667,9
GUSTAV NYQUIST,8474679,46.834983498349835,17.519753086419755,1419.1,81
DEREK GRANT,8474683,40.523219814241486,11.686607142857143,654.45,56
JESPERI KOTKANIEMI,8480829,44.858815426997246,13.7415611814346,1085.5833333333333,79
ANDREI SVECHNIKOV,8480830,42.76676557863502,14.646747967479675,1201.0333333333333,82
MATT CALVERT,8474685,44.27647431832594,14.191869918699187,1163.7333333333333,82
GREG PATERYN,8474688,49.0620895522388,17.120625,1369.65,80
MARC-ANDRE FLEURY,8470594,948.295652173913,59.59234972677596,3635.133333333333,61
ERIC STAAL,8470595,51.96991150442478,18.12530864197531,1468.15,81
THOMAS VANEK,8470598,45.612794612794616,14.111458333333333,903.1333333333333,64
RASMUS DAHLIN,8480839,54.63779527559055,21.155487804878046,1734.75,82
RYAN SUTER,8470600,59.1021602160216,26.692073170731707,2188.75,82
MARK BOROWIECKI,8474697,40.78500823723229,15.570125786163521,825.2166666666667,53
DION PHANEUF,8470602,42.46197183098592,14.999004975124377,1004.9333333333333,67
BRAYDON COBURN,8470601,47.559175531914896,16.110135135135135,1192.15,74
JEFF CARTER,8470604,45.31910235358511,18.157456140350877,1379.9666666666667,76
DUSTIN BROWN,8470606,48.35655512890839,20.40601851851852,1469.2333333333333,72
BRENT SEABROOK,8470607,44.28790882061447,19.096794871794874,1489.55,78
ZACH PARISE,8470610,49.78198198198198,18.668243243243243,1381.45,74
ERIC FEHR,8470611,41.0189165950129,11.042824074074074,795.0833333333334,72
RYAN GETZLAF,8470612,49.89795918367347,19.462686567164177,1304.0,67
