name,id,mean_duration,mean_game,total,game_played
JIMMY HAYES,8474625,41.715584415584416,9.230172413793102,535.35,58
JORI LEHTERA,8474627,40.922050561797754,15.175260416666667,971.2166666666667,64
MICHAEL STONE,8474628,44.63284457478006,19.817447916666666,1268.3166666666666,64
MARIAN GABORIK,8468483,46.355410447761194,14.789583333333333,828.2166666666667,56
SCOTT HARTNELL,8468486,41.47685525349008,12.061965811965813,940.8333333333334,78
MICHAEL HUTCHINSON,8474636,810.7843137254902,49.226190476190474,1378.3333333333333,28
RON HAINSEY,8468493,49.43844155844156,22.029861111111114,1586.15,72
CHRIS KUNITZ,8470543,43.7379219060225,15.513615023474179,1101.4666666666667,71
ADAM HENRIQUE,8474641,46.37292531120332,18.172154471544715,1490.1166666666666,82
LANCE BOUMA,8474642,39.77777777777778,11.346448087431694,692.1333333333333,61
BROOKS ORPIK,8468498,48.2299771167048,17.78607594936709,1405.1,79
STEVE OTT,8468505,40.55568720379147,10.763836477987422,570.4833333333333,53
BRADEN HOLTBY,8474651,960.0434782608696,58.41534391534391,3680.1666666666665,63
JUSTIN WILLIAMS,8468508,48.301690507152145,15.476666666666667,1238.1333333333334,80
NIKLAS KRONWALL,8468509,45.38199181446112,19.453216374269005,1108.8333333333333,57
NICK SCHULTZ,8468513,40.2940251572327,15.254166666666666,427.1166666666667,28
DAVID WARSOFSKY,8474660,41.822784810126585,15.733333333333333,110.13333333333334,7
DALE WEISE,8474668,44.0873440285205,12.881770833333333,824.4333333333333,64
TJ BRODIE,8474673,48.76796973518285,23.581097560975607,1933.65,82
GUSTAV NYQUIST,8474679,47.46388059701493,17.434649122807016,1325.0333333333333,76
ANTOINE VERMETTE,8468535,39.281303602058316,15.903472222222224,1145.05,72
DUSTIN TOKARSKI,8474682,587.0,9.783333333333333,9.783333333333333,1
DEREK GRANT,8474683,38.92774566473989,9.760144927536231,448.96666666666664,46
MATT CALVERT,8474685,42.32032520325203,13.347179487179487,867.5666666666667,65
PAUL MARTIN,8468542,46.235032162295894,19.226543209876542,1557.35,81
GREG PATERYN,8474688,46.266666666666666,15.422222222222222,555.2,36
MARC-ANDRE FLEURY,8470594,873.3904109589041,55.92763157894737,2125.25,38
ERIC STAAL,8470595,47.508043591074205,18.607317073170734,1525.8,82
THOMAS VANEK,8470598,45.80592361652377,14.404166666666667,979.4833333333333,68
MILAN MICHALEK,8470599,40.77142857142857,14.270000000000001,71.35,5
RYAN SUTER,8470600,57.1233290211298,26.92459349593496,2207.8166666666666,82
MARK BOROWIECKI,8474697,37.745349583066066,14.010714285714284,980.75,70
DION PHANEUF,8470602,45.22697899838449,23.04156378600823,1866.3666666666666,81
BRAYDON COBURN,8470601,45.72282299373933,16.736458333333335,1338.9166666666667,80
JEFF CARTER,8470604,46.20677083333333,18.031910569105694,1478.6166666666666,82
DUSTIN BROWN,8470606,44.419317524580684,16.000208333333333,1280.0166666666667,80
BRENT SEABROOK,8470607,46.34524341223761,21.891772151898735,1729.45,79
ZACH PARISE,8470610,46.793774319066145,17.428985507246374,1202.6,69
ERIC FEHR,8470611,38.74136008918617,10.927987421383648,579.1833333333333,53
RYAN GETZLAF,8470612,47.41662442980233,21.070495495495496,1559.2166666666667,74
MATT MARTIN,8474709,39.19068934646374,8.897560975609757,729.6,82
BRENT BURNS,8470613,53.300217864923745,24.86260162601626,2038.7333333333333,82
MARK STUART,8470614,41.902536715620826,12.45436507936508,523.0833333333334,42
RYAN KESLER,8470616,46.41895482728078,21.303658536585367,1746.9,82
PHILIP LARSEN,8474707,47.023809523809526,16.458333333333332,427.9166666666667,26
CAM ATKINSON,8474715,45.25534079348932,18.083739837398372,1482.8666666666666,82
BRIAN BOYLE,8470619,42.31529581529581,13.033111111111111,977.4833333333333,75
JARED SPURGEON,8474716,52.58685220729367,24.033114035087717,1826.5166666666667,76
COREY PERRY,8470621,48.102649006622514,17.715853658536584,1452.7,82
DOMINIC MOORE,8468575,41.78018372703412,12.941666666666666,1061.2166666666667,82
PATRICK EAVES,8470622,42.500546448087434,16.4084388185654,1296.2666666666667,79
COLE SCHNEIDER,8476766,38.08888888888889,7.141666666666667,28.566666666666666,4
LOUI ERIKSSON,8470626,45.8595717884131,18.673076923076923,1213.75,65
LUKE WITKOWSKI,8474722,42.03757828810021,9.870588235294118,335.6,34
MARK BARBERIO,8474717,49.42857142857143,18.261111111111113,1095.6666666666667,60
BOBBY FARNHAM,8476769,34.627906976744185,8.272222222222222,24.816666666666666,3
KEVIN KLEIN,8470630,44.18232428670842,17.636111111111113,1058.1666666666667,60
BEN SMITH,8474727,38.6502808988764,11.46625,458.65,40
BRAD HUNT,8476779,40.94509803921569,14.50138888888889,174.01666666666668,12
PATRICE BERGERON,8470638,47.46621970087674,19.417088607594938,1533.95,79
MATT CARLE,8470640,44.22429906542056,13.144444444444444,78.86666666666666,6
SHEA WEBER,8470642,52.87917042380523,25.061111111111114,1954.7666666666667,78
TOMMY WINGELS,8474739,39.998260869565215,10.501826484018265,766.6333333333333,73
COLIN MCDONALD,8470644,43.891891891891895,9.022222222222222,27.066666666666666,3
COREY CRAWFORD,8470645,954.9607843137255,59.03393939393939,3246.866666666667,55
ZACH REDMOND,8474743,45.45384615384615,12.310416666666667,196.96666666666667,16
TOREY KRUG,8476792,49.35747883349012,21.59135802469136,1748.9,81
DENIS MALGIN,8478843,44.016666666666666,11.238297872340427,528.2,47
MATT BARTKOWSKI,8474749,42.367112810707454,15.3875,369.3,24
KARL STOLLERY,8476798,45.57551020408163,16.918181818181818,186.1,11
DAVID BACKES,8470655,48.346276257161044,17.106306306306305,1265.8666666666666,74
JIMMY HOWARD,8470657,974.453488372093,53.71987179487179,1396.7166666666667,26
MATT HENDRICKS,8468611,39.60087719298246,10.748809523809523,451.45,42
ALEXANDRE CARRIER,8478851,37.78787878787879,10.391666666666667,20.783333333333335,2
SPENCER ABBOTT,8476805,42.833333333333336,8.566666666666666,8.566666666666666,1
JT BROWN,8476806,41.397089397089395,10.370833333333334,663.7333333333333,64
MATT TENNYSON,8476807,43.430992736077485,13.286666666666667,597.9,45
BRIAN FLYNN,8476808,38.22049689440994,12.065686274509805,615.35,51
CLARKE MACARTHUR,8470667,46.91304347826087,13.4875,53.95,4
DOMINIK SIMON,8478866,38.170731707317074,13.041666666666666,26.083333333333332,2
LUKE GLENDENING,8476822,39.302947224126115,12.915090090090091,955.7166666666667,74
DALTON PROUT,8474774,42.63508771929825,13.966666666666667,405.03333333333336,29
YANNI GOURDE,8476826,43.802850356294535,15.3675,307.35,20
JOHN-MICHAEL LILES,8468639,45.118556701030926,16.20925925925926,583.5333333333333,36
RYAN MURRAY,8476850,45.1120984278879,18.333055555555557,1099.9833333333333,60
ALEX GALCHENYUK,8476851,45.692006269592476,15.929781420765028,971.7166666666667,61
