name,id,mean_duration,mean_game,total,game_played
RICK DIPIETRO,8468481.0,916.805785123967,58.69497354497354,3697.7833333333333,63
DANY HEATLEY,8468482.0,58.19694189602446,22.336150234741787,1585.8666666666666,71
MARIAN GABORIK,8468483.0,43.75367286973555,19.593201754385966,1489.0833333333333,76
ROSTISLAV KLESLA,8468484.0,46.065752319483664,23.210772357723577,1903.2833333333333,82
RAFFI TORRES,8468485.0,45.582984658298464,17.022395833333334,544.7166666666667,32
SCOTT HARTNELL,8468486.0,45.36623831775701,16.180625,1294.45,80
RON HAINSEY,8468493.0,49.57470210815765,23.113675213675215,1802.8666666666666,78
CHRIS KUNITZ,8470543.0,47.16061606160616,17.42642276422764,1428.9666666666667,82
MARCEL HOSSA,8468496.0,43.54373024236038,13.774333333333335,688.7166666666667,50
BROOKS ORPIK,8468498.0,48.95252774352651,16.96602564102564,1323.35,78
ALEX FROLOV,8468500.0,49.40222085132634,18.798356807511734,1334.6833333333334,71
ANTON VOLCHENKOV,8468501.0,49.34171154997008,20.50995024875622,1374.1666666666667,67
DAVID HALE,8468502.0,44.043755697356424,13.883908045977012,805.2666666666667,58
NATHAN SMITH,8468503.0,44.02205882352941,7.675641025641026,99.78333333333333,13
BRAD BOYES,8468504.0,49.7552026286966,18.466056910569105,1514.2166666666667,82
STEVE OTT,8468505.0,46.516886930983844,14.464840182648402,1055.9333333333334,73
BRIAN SUTHERBY,8468506.0,42.61052631578947,9.445333333333334,472.26666666666665,50
JUSTIN WILLIAMS,8468508.0,46.914567360350496,19.294144144144145,713.8833333333333,37
NIKLAS KRONWALL,8468509.0,45.84902506963788,21.102307692307694,1371.65,65
JEFF TAFFE,8468510.0,41.88025889967638,9.585925925925926,431.3666666666667,45
NICK SCHULTZ,8468513.0,42.009130434782605,20.129375,1610.35,80
BRAD WINCHESTER,8468515.0,44.78125,7.572764227642277,310.48333333333335,41
JOE MOTZKO,8470564.0,48.60162601626016,12.454166666666667,99.63333333333334,8
ANDY HILBERT,8468517.0,48.59870550161812,14.301904761904762,1001.1333333333333,70
TOMAS KOPECKY,8468518.0,40.85280588776449,9.61190476190476,740.1166666666667,77
KURTIS FOSTER,8468520.0,39.94420289855073,16.40565476190476,918.7166666666667,56
MATT PETTINGER,8468523.0,44.070945945945944,14.30372807017544,1087.0833333333333,76
ILYA BRYZGALOV,8468524.0,840.9372549019607,55.84348958333333,3573.983333333333,64
JARRET STOLL,8468526.0,45.10863942058975,17.941358024691358,1453.25,81
TOM PREISSING,8470575.0,45.07364975450082,17.883116883116884,1377.0,77
FREDDY MEYER,8470578.0,51.238209432454035,18.742397660818714,1068.3166666666666,57
JED ORTMEYER,8470580.0,38.649087221095336,12.45359477124183,635.1333333333333,51
ANDREAS LILJA,8468534.0,44.731884057971016,18.232489451476795,1440.3666666666666,79
ANTOINE VERMETTE,8468535.0,45.89844169801182,17.575514403292182,1423.6166666666666,81
WADE DUBIELEWICZ,8470584.0,871.0641025641025,56.619166666666665,1132.3833333333334,20
DAN ELLIS,8468540.0,873.9411764705883,50.648863636363636,2228.55,44
PAUL MARTIN,8468542.0,58.216029723991504,25.040867579908674,1827.9833333333333,73
MARC-ANDRE FLEURY,8470594.0,854.6201550387597,52.49809523809524,1837.4333333333334,35
ERIC STAAL,8470595.0,51.08247422680412,22.156504065040654,1816.8333333333333,82
JOEL LUNDQVIST,8468548.0,47.633466135458164,10.86909090909091,597.8,55
NATHAN HORTON,8470596.0,47.23678963110668,19.259552845528454,1579.2833333333333,82
MIKAEL TELLQVIST,8468550.0,864.0470588235294,55.63939393939394,1224.0666666666666,22
MILAN MICHALEK,8470599.0,51.59715909090909,19.1584388185654,1513.5166666666667,79
RYAN SUTER,8470600.0,50.48628294782141,20.58201754385965,1564.2333333333333,76
BRAYDON COBURN,8470601.0,45.62981199641898,21.781410256410258,1698.95,78
DION PHANEUF,8470602.0,54.68729372937294,26.943495934959348,2209.366666666667,82
ANDREI KOSTITSYN,8470603.0,56.227077363896846,16.772008547008546,1308.2166666666667,78
JEFF CARTER,8470604.0,49.28765743073048,19.885365853658534,1630.6,82
NIKOLAI ZHERDEV,8470597.0,49.033968090581574,19.364430894308942,1587.8833333333334,82
DUSTIN BROWN,8470606.0,47.347457627118644,20.294658119658116,1582.9833333333333,78
THOMAS VANEK,8470598.0,51.65141065830721,16.74471544715447,1373.0666666666666,82
RYAN BAYDA,8468560.0,44.632380952380956,12.597849462365591,390.53333333333336,31
ROBERT NILSSON,8470608.0,47.851612903225806,13.928638497652582,988.9333333333333,71
ZACH PARISE,8470610.0,50.8912676056338,18.586831275720165,1505.5333333333333,81
STEVE BERNIER,8470609.0,49.15342679127726,13.840570175438597,1051.8833333333334,76
RYAN GETZLAF,8470612.0,51.454796030871,20.203246753246752,1555.65,77
BRENT BURNS,8470613.0,46.99679871948779,24.165637860082306,1957.4166666666667,81
MARK STUART,8470614.0,47.854679802955665,15.795934959349593,1295.2666666666667,82
MARC-ANTOINE POULIOT,8470615.0,47.10443037974684,10.336805555555555,248.08333333333334,24
KURT SAUER,8468568.0,41.70247933884298,18.688888888888886,1009.2,54
MIKE RICHARDS,8470617.0,51.84467059453669,22.099086757990865,1613.2333333333333,73
RYAN KESLER,8470616.0,43.85906040268456,19.060416666666665,1524.8333333333333,80
ADAM FOOTE,8456283.0,48.94325919201089,23.960444444444445,1797.0333333333333,75
JEFF COWAN,8462419.0,42.239929947460595,8.73876811594203,401.98333333333335,46
COREY PERRY,8470621.0,49.599342105263155,17.950238095238095,1256.5166666666667,70
PATRICK EAVES,8470622.0,47.22,12.762162162162161,472.2,37
DOMINIC MOORE,8468575.0,43.78894080996885,13.9863184079602,937.0833333333334,67
JEFF TAMBELLINI,8470620.0,47.509803921568626,10.421505376344085,323.06666666666666,31
NICLAS WALLIN,8468577.0,41.21526980482204,18.130555555555553,1196.6166666666666,66
LOUI ERIKSSON,8470626.0,50.902716914986854,14.028985507246377,968.0,69
ANTHONY STEWART,8470618.0,42.38495575221239,6.140384615384615,159.65,26
DANNY RICHMOND,8470624.0,43.87777777777778,9.402380952380952,65.81666666666666,7
CHRIS CHELIOS,8446053.0,47.31401617250674,16.959903381642512,1170.2333333333333,69
KEVIN KLEIN,8470630.0,46.040983606557376,14.402564102564103,187.23333333333332,13
KAMIL KREPS,8470631.0,42.09672830725462,12.97982456140351,986.4666666666667,76
TIM RAMHOLT,8470632.0,22.5,0.75,0.75,1
RYAN STONE,8470625.0,36.666666666666664,6.416666666666667,38.5,6
MATT SMABY,8470634.0,44.728070175438596,12.14047619047619,169.96666666666667,14
JOSH HENNESSY,8470636.0,43.38461538461539,3.76,18.8,5
PATRICE BERGERON,8470638.0,44.8559670781893,18.166666666666668,181.66666666666666,10
DAN FRITSCHE,8470639.0,42.30960264900662,12.345410628019323,851.8333333333334,69
MATT CARLE,8470640.0,45.379513633014,16.553763440860216,1026.3333333333333,62
SHEA WEBER,8470642.0,50.251392203659506,19.49567901234568,1052.7666666666667,54
IVAN BARANKA,8470643.0,44.94117647058823,12.733333333333333,12.733333333333333,1
OLLI MALMIVAARA,8468597.0,35.2,8.8,17.6,2
LUBOMIR VISNOVSKY,8468598.0,51.9334557136301,23.00060975609756,1886.05,82
B.J. CROMBEEN,8470647.0,43.602739726027394,6.63125,53.05,8
STEFAN MEYER,8470648.0,36.375,2.425,9.7,4
PATRICK O'SULLIVAN,8470649.0,47.21754746023602,18.704674796747966,1533.7833333333333,82
DOUG WEIGHT,8458361.0,46.33201892744479,14.614179104477612,979.15,67
JEREMY COLLITON,8470651.0,44.53439153439153,8.767708333333333,140.28333333333333,16
MICHEL OUELLET,8468604.0,48.02201834862385,13.63125,872.4,64
COREY CRAWFORD,8470645.0,896.6,44.830000000000005,224.15,5
MAXIM LAPIERRE,8470654.0,47.402038505096264,13.162264150943397,697.6,53
DAVID BACKES,8470655.0,43.30806010928962,14.676620370370369,1056.7166666666667,72
JIMMY HOWARD,8470657.0,909.5384615384615,49.266666666666666,197.06666666666666,4
JF JACQUES,8470661.0,40.573170731707314,6.161111111111111,55.45,9
PETTERI NUMMELIN,8468613.0,43.76923076923077,15.319230769230769,398.3,26
COLIN FRASER,8470662.0,42.36986301369863,10.31,51.55,5
JONATHAN FILEWICH,8470663.0,39.515151515151516,8.693333333333333,43.46666666666667,5
DAN CARCILLO,8470666.0,44.57333333333333,12.707309941520467,724.3166666666667,57
CLARKE MACARTHUR,8470667.0,47.82544378698225,14.563063063063062,538.8333333333334,37
RYAN O'BYRNE,8470672.0,48.950184501845015,13.39949494949495,442.18333333333334,33
DAVID KOCI,8468626.0,36.06122448979592,3.464705882352941,58.9,17
STEFAN RUZICKA,8470674.0,41.798850574712645,8.658333333333333,121.21666666666667,14
ALEXANDRE PICARD,8470678.0,48.598347107438016,20.418055555555554,490.03333333333336,24
RYAN POTULNY,8470680.0,47.94736842105263,6.507142857142857,45.55,7
ZACK FITZGERALD,8470681.0,47.05882352941177,13.333333333333334,13.333333333333334,1
TRAVIS MOEN,8468635.0,43.27827116637064,15.821861471861471,1218.2833333333333,77
GREG ZANON,8468636.0,49.76311239193083,18.448504273504273,1438.9833333333333,78
JOHN-MICHAEL LILES,8468639.0,48.31076301162203,19.67222222222222,1593.45,81
ZACK STORTINI,8470687.0,42.08062418725618,8.171717171717171,539.3333333333334,66
CRAIG WELLER,8468647.0,42.83799533799534,10.38276836158192,612.5833333333334,59
MARTIN LOJEK,8470698.0,38.73684210526316,6.133333333333334,12.266666666666667,2
JAN HEJDA,8470699.0,47.025469168900806,21.654938271604937,1754.05,81
PETR SYKORA,8460465.0,47.97831184056272,16.841769547325104,1364.1833333333334,81
COREY LOCKE,8470705.0,39.888888888888886,5.983333333333333,5.983333333333333,1
DARCY HORDICHUK,8468660.0,42.39329268292683,5.15,231.75,45
WES WALZ,8452285.0,36.27312775330397,13.723333333333333,137.23333333333332,10
KYLE QUINCEY,8470724.0,42.26890756302521,13.972222222222223,83.83333333333333,6
JODY SHELLEY,8462535.0,41.798850574712645,5.865322580645161,363.65,62
RYAN CALDWELL,8468682.0,35.0,6.125,12.25,2
ED JOVANOVSKI,8460492.0,49.11081560283688,23.082083333333333,1846.5666666666666,80
HENRIK LUNDQVIST,8468685.0,898.9090909090909,59.511111111111106,4284.8,72
GREG MOORE,8470735.0,42.13861386138614,11.822222222222223,70.93333333333334,6
