name,id,mean_duration,mean_game,total,game_played
MICHAEL STONE,8474628,40.028481012658226,19.165151515151518,210.81666666666666,11
ARVID SODERBLOM,8482821,779.0833333333334,51.93888888888889,155.81666666666666,3
SHELDON REMPAL,8480776,61.22222222222222,9.183333333333334,9.183333333333334,1
MICHAEL HUTCHINSON,8474636,787.1666666666666,39.358333333333334,78.71666666666667,2
ADAM HENRIQUE,8474641,46.452107279693486,17.419540229885058,1010.3333333333334,58
JESPER FRODEN,8482834,46.5948275862069,12.869047619047619,90.08333333333333,7
OLIVER WAHLSTROM,8480789,45.06386554621849,12.24337899543379,893.7666666666667,73
BRADEN HOLTBY,8474651,898.9545454545455,54.93611111111111,1318.4666666666667,24
MARTIN FEHERVARY,8480796,48.199900049975014,20.347679324894514,1607.4666666666667,79
JOEL FARABEE,8480797,44.543449197860966,17.62883597883598,1110.6166666666666,63
PHILIPP KURASHEV,8480798,44.506024096385545,12.864676616915423,861.9333333333333,67
QUINN HUGHES,8480800,54.44107903454804,25.226754385964913,1917.2333333333333,76
BRADY TKACHUK,8480801,47.555733333333336,18.81160337552743,1486.1166666666666,79
RYAN MCLEOD,8480802,43.7394422310757,12.885680751173709,914.8833333333333,71
EVAN BOUCHARD,8480803,53.17147523135547,20.097942386831274,1627.9333333333334,81
ISAC LUNDESTROM,8480806,42.59656160458453,15.485625,1238.85,80
MATTIAS SAMUELSSON,8480807,44.50132391879965,20.007936507936506,840.3333333333334,42
HARRI SATERI,8474667,895.1,49.727777777777774,298.3666666666667,6
JOE VELENO,8480813,47.28455284552845,13.218181818181819,872.4,66
NICOLAS BEAUDIN,8480814,46.1875,6.158333333333333,12.316666666666666,2
DAVID GUSTAFSSON,8481019,32.888888888888886,2.466666666666667,4.933333333333334,2
TJ BRODIE,8474673,47.890660592255124,21.365853658536587,1752.0,82
K'ANDRE MILLER,8480817,48.23858823529412,20.834756097560973,1708.45,82
JUSTUS ANNUNEN,8481020,527.8181818181819,48.38333333333333,96.76666666666667,2
FILIP ZADINA,8480821,50.30935251798561,14.175,1048.95,74
MARTIN KAUT,8480822,38.670731707317074,8.808333333333334,52.85,6
GUSTAV NYQUIST,8474679,47.34768568353068,17.880487804878047,1466.2,82
ALEXANDER ALEXEYEV,8480823,39.6875,10.583333333333334,10.583333333333334,1
DUSTIN TOKARSKI,8474682,887.4867256637168,57.635632183908044,1671.4333333333334,29
DEREK GRANT,8474683,42.285714285714285,14.313615023474178,1016.2666666666667,71
JESPERI KOTKANIEMI,8480829,45.30161750713606,12.023232323232323,793.5333333333333,66
ANDREI SVECHNIKOV,8480830,49.65580823601721,17.26282051282051,1346.5,78
ALEC REGULA,8480831,46.23850574712644,17.878888888888888,268.18333333333334,15
GREG PATERYN,8474688,45.54838709677419,14.120000000000001,141.2,10
MARC-ANDRE FLEURY,8470594,864.671052631579,57.64473684210527,3285.75,57
JACK DRURY,8480835,41.630434782608695,15.958333333333334,31.916666666666668,2
RASMUS DAHLIN,8480839,49.834038950042334,24.522499999999997,1961.8,80
RYAN SUTER,8470600,53.28250915750916,23.652235772357724,1939.4833333333333,82
MARK BOROWIECKI,8474697,40.57439134355275,13.157017543859649,749.95,57
FILIP HALLANDER,8480842,29.333333333333332,5.866666666666666,5.866666666666666,1
LUKAS DOSTAL,8480843,929.7692307692307,50.3625,201.45,4
JEFF CARTER,8470604,44.990623276337566,17.887719298245614,1359.4666666666667,76
RASMUS KUPARI,8480845,40.855555555555554,11.826608187134502,674.1166666666667,57
SAMPO RANTA,8480846,41.106918238993714,10.893333333333334,108.93333333333334,10
DUSTIN BROWN,8470606,45.77356970185335,14.79296875,946.75,64
RYAN MERKLEY,8480847,44.76283618581907,15.64786324786325,610.2666666666667,39
BARRETT HAYTON,8480849,41.80187319884726,16.116944444444446,967.0166666666667,60
ZACH PARISE,8470610,43.799431818181816,15.668089430894309,1284.7833333333333,82
TY DELLANDREA,8480848,53.083333333333336,10.616666666666667,10.616666666666667,1
RYAN GETZLAF,8470612,49.53265940902022,18.958035714285714,1061.65,56
BRENT BURNS,8470613,53.789816700611,26.840243902439024,2200.9,82
MATT MARTIN,8474709,42.23918575063613,11.690140845070424,830.0,71
LIAM FOUDY,8480853,41.8235294117647,11.85,11.85,1
JACK MCBAIN,8480855,35.29045643153527,14.175,141.75,10
CAMERON HILLIS,8480858,38.4375,10.25,10.25,1
BRIAN BOYLE,8470619,41.42040038131554,10.972222222222223,724.1666666666666,66
CAM ATKINSON,8474715,45.461077844311376,19.066666666666666,1391.8666666666666,73
COREY PERRY,8470621,47.08351026185421,13.522154471544717,1108.8166666666666,82
JARED SPURGEON,8474716,53.86945337620579,21.478717948717946,1396.1166666666666,65
GABRIEL FORTIER,8480863,39.80281690140845,9.42,94.2,10
KEVIN BAHL,8480860,44.31232876712329,15.856862745098038,269.56666666666666,17
NOAH DOBSON,8480865,52.17571569595262,22.022499999999997,1761.8,80
LOUI ERIKSSON,8470626,41.07692307692308,12.923287671232877,943.4,73
LUKE WITKOWSKI,8474722,42.92307692307692,9.3,9.3,1
BENOIT-OLIVIER GROULX,8480870,43.21818181818182,11.00462962962963,198.08333333333334,18
ADAM BOQVIST,8480871,47.67860340196956,17.069551282051282,887.6166666666667,52
RASMUS SANDIN,8480873,47.711009174311926,16.995098039215687,866.75,51
BRAD HUNT,8476779,43.94822627037392,15.279333333333334,763.9666666666667,50
NILS LUNDKVIST,8480878,44.010060362173036,14.581999999999999,364.55,25
PATRICE BERGERON,8470638,47.35192878338279,18.21643835616438,1329.8,73
KEVIN STENLUND,8478831,42.34375,7.527777777777778,22.583333333333332,3
JACOB BERNARD-DOCKER,8480879,47.26,14.76875,118.15,8
TY SMITH,8480883,49.156206415620645,17.80050505050505,1174.8333333333333,66
CALEN ADDISON,8480884,48.10077519379845,13.78888888888889,206.83333333333334,15
